snapshot_id,snapshot_date,product_id,store_id,stock_on_hand,stock_reserved,stock_available,reorder_point,days_of_cover,stock_status,scenario_phase
3415,2025-11-06,29,4,218,61,157,131,25,Healthy,Current
3416,2025-08-18,116,6,296,4,292,44,6,Healthy,Future
3417,2024-08-28,117,6,95,62,33,129,18,Low Stock,Future
3418,2025-05-21,30,5,188,31,157,113,29,Healthy,Current
3419,2024-04-25,56,2,86,74,12,52,47,Low Stock,Current
3420,2025-03-23,24,6,224,89,135,58,20,Healthy,Current
3421,2025-06-09,112,4,125,34,91,55,33,Healthy,Current
3422,2024-08-30,44,3,77,5,72,60,6,Healthy,Current
3423,2024-01-10,102,3,155,51,104,90,23,Healthy,Future
3424,2024-02-27,48,1,179,67,112,83,49,Healthy,Current
3425,2025-02-09,21,1,349,85,264,55,43,Healthy,Future
3426,2025-06-23,81,1,130,5,125,43,22,Healthy,Future
3427,2024-09-24,53,2,68,35,33,42,36,Low Stock,Current
3428,2024-09-29,23,3,177,35,142,111,28,Healthy,Current
3429,2024-09-11,52,2,42,6,36,117,42,Low Stock,Current
3430,2025-12-03,70,6,147,17,130,139,42,Low Stock,Future
3431,2024-07-21,28,6,128,33,95,91,31,Healthy,Current
3432,2025-03-11,20,3,228,20,208,119,43,Healthy,Future
3433,2025-12-29,112,2,238,84,154,48,11,Healthy,Current
3434,2024-07-06,88,6,76,34,42,75,25,Low Stock,Current
3435,2025-11-02,50,1,250,22,228,50,39,Healthy,Current
3436,2024-07-29,119,1,215,50,165,122,29,Healthy,Future
3437,2025-07-18,74,1,62,48,14,130,38,Low Stock,Future
3438,2025-09-21,93,1,15,6,9,99,20,Low Stock,Current
3439,2024-12-29,14,6,67,36,31,91,1,Low Stock,Current
3440,2025-03-13,96,6,158,61,97,44,12,Healthy,Current
3441,2025-02-28,6,6,285,79,206,129,3,Healthy,Future
3442,2025-08-19,10,6,51,14,37,74,33,Low Stock,Current
3443,2025-03-20,111,3,40,22,18,81,32,Low Stock,Current
3444,2024-12-21,28,3,306,69,237,56,32,Healthy,Future
3445,2025-12-18,101,6,146,46,100,69,37,Healthy,Current
3446,2024-02-06,69,4,177,20,157,57,0,Healthy,Current
3447,2024-04-05,104,6,89,35,54,101,14,Low Stock,Current
3448,2025-04-23,58,5,237,76,161,128,48,Healthy,Current
3449,2024-03-14,81,6,196,75,121,78,43,Healthy,Future
3450,2025-01-06,74,1,139,65,74,87,50,Low Stock,Current
3451,2024-09-07,54,6,69,14,55,45,42,Healthy,Current
3452,2024-10-17,57,1,213,12,201,99,41,Healthy,Current
3453,2024-12-18,14,6,62,56,6,66,26,Low Stock,Future
3454,2024-08-12,120,6,65,39,26,118,21,Low Stock,Current
3455,2025-03-28,36,6,257,27,230,107,50,Healthy,Current
3456,2025-02-21,109,4,123,59,64,93,31,Low Stock,Future
3457,2025-11-21,73,2,237,43,194,78,35,Healthy,Current
3458,2024-01-23,44,4,78,55,23,89,26,Low Stock,Current
3459,2025-06-24,102,2,188,85,103,56,28,Healthy,Current
3460,2025-12-25,30,3,257,47,210,46,11,Healthy,Current
3461,2024-02-07,54,6,52,65,0,77,3,Stockout,Current
3462,2024-06-23,58,5,138,73,65,52,21,Healthy,Future
3463,2025-01-27,37,1,141,9,132,63,28,Healthy,Current
3464,2024-12-30,111,4,189,24,165,61,0,Healthy,Future
3465,2025-06-30,41,1,136,52,84,67,13,Healthy,Current
3466,2025-11-02,104,6,0,22,0,50,49,Stockout,Current
3467,2024-02-17,69,5,271,85,186,113,12,Healthy,Future
3468,2024-05-20,12,6,108,85,23,44,10,Low Stock,Current
3469,2024-11-01,44,6,186,1,185,41,33,Healthy,Future
3470,2024-08-31,5,6,137,1,136,89,11,Healthy,Current
3471,2024-11-07,6,6,261,22,239,44,13,Healthy,Future
3472,2024-11-10,41,6,113,45,68,113,33,Low Stock,Future
3473,2025-12-20,35,4,125,27,98,59,4,Healthy,Current
3474,2024-10-17,94,3,261,32,229,69,42,Healthy,Future
3475,2024-09-29,23,1,248,10,238,59,5,Healthy,Current
3476,2025-09-25,33,3,104,55,49,125,20,Low Stock,Current
3477,2024-01-16,120,5,321,24,297,71,34,Healthy,Future
3478,2025-04-19,118,5,270,88,182,88,38,Healthy,Future
3479,2024-01-06,110,4,187,45,142,85,19,Healthy,Current
3480,2024-02-11,109,1,316,59,257,107,40,Healthy,Future
3481,2025-06-04,49,6,134,86,48,115,39,Low Stock,Future
3482,2024-07-20,119,6,63,53,10,62,27,Low Stock,Current
3483,2024-06-11,120,6,75,70,5,63,44,Low Stock,Current
3484,2025-02-09,8,4,109,45,64,41,1,Healthy,Future
3485,2024-05-09,116,6,174,60,114,47,7,Healthy,Current
3486,2025-08-28,21,3,310,57,253,123,4,Healthy,Future
3487,2025-03-07,119,1,342,69,273,78,49,Healthy,Future
3488,2025-12-12,24,3,85,51,34,40,25,Low Stock,Current
3489,2025-05-01,87,5,125,33,92,101,36,Low Stock,Current
3490,2024-07-17,61,6,341,76,265,132,7,Healthy,Future
3491,2024-04-24,88,5,147,82,65,58,18,Healthy,Current
3492,2024-10-21,65,6,204,38,166,76,23,Healthy,Future
3493,2025-03-06,23,6,168,6,162,52,35,Healthy,Future
3494,2025-01-17,20,3,251,0,251,83,32,Healthy,Future
3495,2025-07-08,91,1,211,74,137,94,11,Healthy,Future
3496,2025-04-09,85,2,96,2,94,128,5,Low Stock,Future
3497,2025-01-18,87,6,132,82,50,129,37,Low Stock,Current
3498,2025-08-10,82,3,65,6,59,91,25,Low Stock,Current
3499,2024-05-18,52,2,205,46,159,102,32,Healthy,Future
3500,2024-02-25,64,2,152,66,86,83,12,Healthy,Future
3501,2025-11-24,9,1,83,88,0,108,29,Stockout,Future
3502,2024-07-20,17,6,210,52,158,123,36,Healthy,Current
3503,2025-04-15,90,1,137,72,65,66,4,Low Stock,Current
3504,2024-07-23,10,6,118,51,67,47,6,Healthy,Future
3505,2024-04-04,32,2,230,57,173,110,38,Healthy,Future
3506,2024-04-28,62,6,282,34,248,129,49,Healthy,Future
3507,2024-10-01,77,6,8,38,0,133,22,Stockout,Current
3508,2025-01-17,70,6,160,55,105,62,3,Healthy,Current
3509,2025-01-20,40,3,244,13,231,77,0,Healthy,Current
3510,2025-05-26,97,2,205,73,132,40,42,Healthy,Current
3511,2025-12-18,69,6,121,14,107,108,21,Low Stock,Future
3512,2025-12-02,35,1,58,1,57,62,4,Low Stock,Current
3513,2024-05-18,18,6,149,26,123,90,14,Healthy,Future
3514,2025-01-27,83,6,66,58,8,113,9,Low Stock,Future
3515,2025-08-03,85,1,113,35,78,57,45,Healthy,Current
3516,2024-07-07,78,1,75,68,7,131,28,Low Stock,Current
3517,2024-02-02,98,6,141,39,102,119,26,Low Stock,Current
3518,2025-06-21,2,5,149,17,132,132,7,Healthy,Current
3519,2024-05-22,43,4,333,73,260,94,48,Healthy,Future
3520,2025-11-18,36,6,141,86,55,118,6,Low Stock,Future
3521,2024-11-06,67,3,55,40,15,82,50,Low Stock,Current
3522,2024-08-26,105,6,222,48,174,44,46,Healthy,Future
3523,2025-05-19,73,1,296,21,275,136,48,Healthy,Future
3524,2025-09-06,5,3,225,35,190,124,17,Healthy,Current
3525,2024-02-05,86,3,69,15,54,93,27,Low Stock,Current
3526,2025-08-05,58,2,66,40,26,57,28,Low Stock,Current
3527,2025-05-04,117,1,305,9,296,111,6,Healthy,Future
3528,2024-02-15,103,6,328,63,265,131,39,Healthy,Future
3529,2024-04-21,90,1,159,19,140,75,33,Healthy,Current
3530,2025-11-19,22,6,84,72,12,84,15,Low Stock,Current
3531,2024-01-08,55,4,241,4,237,94,9,Healthy,Current
3532,2024-04-21,45,6,118,79,39,112,11,Low Stock,Current
3533,2024-03-24,38,1,100,88,12,126,46,Low Stock,Future
3534,2025-06-26,85,6,262,84,178,122,11,Healthy,Future
3535,2024-02-09,103,1,115,38,77,118,23,Low Stock,Current
3536,2025-04-26,20,3,175,5,170,111,6,Healthy,Current
3537,2024-01-31,37,5,255,5,250,127,30,Healthy,Future
3538,2024-04-09,22,6,213,47,166,92,35,Healthy,Current
3539,2024-03-22,4,5,250,5,245,124,3,Healthy,Future
3540,2024-09-29,93,6,127,83,44,104,3,Low Stock,Current
3541,2025-10-28,84,6,259,76,183,65,50,Healthy,Current
3542,2024-10-26,21,3,37,29,8,65,19,Low Stock,Current
3543,2025-03-23,105,2,213,87,126,95,2,Healthy,Future
3544,2024-01-03,31,6,120,21,99,95,22,Healthy,Current
3545,2025-06-20,27,6,134,83,51,112,47,Low Stock,Current
3546,2024-05-24,66,2,104,75,29,61,15,Low Stock,Current
3547,2024-04-21,8,2,121,90,31,120,16,Low Stock,Current
3548,2025-03-08,48,6,174,55,119,106,7,Healthy,Current
3549,2024-08-08,80,6,252,22,230,72,29,Healthy,Current
3550,2025-10-26,33,1,3,39,0,123,38,Stockout,Current
3551,2025-07-05,70,6,46,5,41,41,42,Healthy,Future
3552,2025-02-26,70,2,241,51,190,127,39,Healthy,Current
3553,2025-03-16,119,6,200,57,143,73,22,Healthy,Future
3554,2025-07-10,25,6,96,41,55,124,8,Low Stock,Current
3555,2024-10-14,62,4,147,90,57,113,3,Low Stock,Future
3556,2025-08-26,40,5,73,51,22,140,21,Low Stock,Current
3557,2025-12-10,110,6,223,56,167,100,2,Healthy,Current
3558,2025-07-26,75,2,247,28,219,76,15,Healthy,Current
3559,2024-02-23,37,3,156,86,70,92,41,Low Stock,Current
3560,2024-09-18,87,6,35,76,0,54,5,Stockout,Current
3561,2025-04-17,3,6,49,56,0,134,42,Stockout,Current
3562,2025-11-01,110,6,55,50,5,87,39,Low Stock,Future
3563,2025-05-15,109,3,238,53,185,67,15,Healthy,Future
3564,2025-09-06,29,6,52,69,0,98,7,Stockout,Future
3565,2024-11-30,2,2,259,34,225,88,23,Healthy,Current
3566,2024-09-02,7,4,196,26,170,61,10,Healthy,Current
3567,2025-02-17,47,6,103,11,92,77,10,Healthy,Future
3568,2025-09-06,40,6,200,19,181,126,36,Healthy,Current
3569,2025-01-25,57,2,54,1,53,103,8,Low Stock,Current
3570,2025-05-15,76,6,278,2,276,96,18,Healthy,Future
3571,2024-08-20,55,6,156,74,82,140,45,Low Stock,Current
3572,2024-02-13,70,1,53,48,5,57,45,Low Stock,Future
3573,2025-01-30,84,6,292,2,290,78,20,Healthy,Future
3574,2025-04-20,57,1,42,89,0,59,22,Stockout,Future
3575,2025-06-26,97,4,164,59,105,44,49,Healthy,Current
3576,2025-11-28,103,4,237,75,162,95,15,Healthy,Current
3577,2025-06-10,57,6,227,72,155,56,22,Healthy,Future
3578,2025-01-16,115,6,120,49,71,115,0,Low Stock,Current
3579,2025-04-01,52,2,259,48,211,67,30,Healthy,Current
3580,2024-05-17,53,6,44,23,21,95,3,Low Stock,Current
3581,2024-01-24,33,2,223,52,171,87,0,Healthy,Current
3582,2025-08-30,100,1,43,84,0,96,36,Stockout,Current
3583,2025-05-28,20,5,174,40,134,81,40,Healthy,Current
3584,2025-05-30,37,2,216,86,130,83,39,Healthy,Current
3585,2025-12-18,105,5,169,29,140,45,23,Healthy,Current
3586,2024-01-13,106,5,72,69,3,117,10,Low Stock,Current
3587,2025-07-15,97,3,60,65,0,69,43,Stockout,Current
3588,2024-10-15,108,6,261,64,197,89,16,Healthy,Future
3589,2025-02-26,101,6,183,15,168,108,12,Healthy,Current
3590,2025-07-19,72,6,106,62,44,116,38,Low Stock,Current
3591,2025-04-29,52,6,214,7,207,69,49,Healthy,Current
3592,2025-01-20,39,2,216,88,128,137,13,Low Stock,Future
3593,2024-10-27,96,6,75,40,35,80,36,Low Stock,Current
3594,2025-12-25,50,1,95,46,49,100,17,Low Stock,Future
3595,2024-07-23,72,6,166,49,117,120,40,Low Stock,Future
3596,2025-11-26,97,3,310,60,250,72,9,Healthy,Future
3597,2025-01-30,41,5,112,8,104,69,37,Healthy,Current
3598,2024-03-04,82,6,110,31,79,139,4,Low Stock,Current
3599,2025-04-29,56,2,116,5,111,126,46,Low Stock,Current
3600,2024-11-29,15,4,48,77,0,99,44,Stockout,Future
3601,2024-01-06,84,6,70,27,43,134,2,Low Stock,Current
3602,2024-08-29,94,1,310,70,240,112,33,Healthy,Future
3603,2025-07-28,37,3,189,19,170,59,6,Healthy,Current
3604,2025-04-27,34,1,161,32,129,87,39,Healthy,Future
3605,2024-12-05,66,1,101,21,80,96,31,Low Stock,Current
3606,2024-01-17,5,6,13,57,0,86,20,Stockout,Current
3607,2025-06-28,76,6,18,6,12,51,10,Low Stock,Current
3608,2024-09-06,22,1,160,77,83,114,42,Low Stock,Current
3609,2025-10-22,73,4,81,83,0,131,12,Stockout,Current
3610,2025-09-09,13,1,227,75,152,58,4,Healthy,Current
3611,2025-06-24,106,2,202,4,198,128,10,Healthy,Future
3612,2025-09-07,104,5,328,54,274,58,28,Healthy,Future
3613,2024-08-04,7,2,169,61,108,49,7,Healthy,Current
3614,2024-03-15,70,6,233,48,185,85,38,Healthy,Future
3615,2025-06-21,52,4,126,75,51,68,40,Low Stock,Current
3616,2024-07-22,63,1,71,74,0,114,30,Stockout,Current
3617,2024-10-02,77,4,47,32,15,138,30,Low Stock,Current
3618,2024-10-04,112,6,198,29,169,121,18,Healthy,Current
3619,2025-10-03,20,1,337,33,304,137,37,Healthy,Future
3620,2025-04-06,56,6,257,1,256,87,21,Healthy,Future
3621,2025-05-26,32,6,302,51,251,74,43,Healthy,Future
3622,2024-06-21,52,6,53,87,0,47,41,Stockout,Future
3623,2025-05-11,35,1,64,78,0,68,7,Stockout,Current
3624,2024-07-14,34,4,85,47,38,101,7,Low Stock,Future
3625,2024-09-26,103,6,8,38,0,81,9,Stockout,Current
3626,2024-01-12,115,6,45,7,38,128,11,Low Stock,Current
3627,2025-01-04,35,4,83,56,27,55,43,Low Stock,Future
3628,2024-09-10,6,1,72,51,21,61,6,Low Stock,Future
3629,2025-04-06,85,4,315,49,266,71,13,Healthy,Future
3630,2025-05-05,39,2,85,10,75,58,29,Healthy,Current
3631,2024-06-24,53,6,41,48,0,107,25,Stockout,Current
3632,2024-04-17,31,6,143,47,96,97,48,Low Stock,Current
3633,2025-12-21,38,6,93,53,40,76,22,Low Stock,Future
3634,2024-07-01,6,4,199,10,189,85,7,Healthy,Future
3635,2024-09-15,29,1,108,64,44,78,44,Low Stock,Current
3636,2024-12-15,91,1,56,12,44,78,13,Low Stock,Current
3637,2024-11-11,31,2,109,23,86,68,35,Healthy,Current
3638,2024-01-31,59,6,137,1,136,125,17,Healthy,Future
3639,2025-05-24,63,3,89,23,66,72,42,Low Stock,Current
3640,2025-12-21,101,2,158,88,70,102,48,Low Stock,Future
3641,2024-09-03,31,5,129,37,92,87,46,Healthy,Future
3642,2024-06-14,71,3,63,73,0,44,15,Stockout,Current
3643,2024-02-15,9,5,66,42,24,84,49,Low Stock,Current
3644,2025-09-15,29,4,131,29,102,65,23,Healthy,Future
3645,2025-04-17,71,4,99,86,13,105,10,Low Stock,Future
3646,2024-07-14,14,5,188,26,162,100,2,Healthy,Future
3647,2025-07-12,91,6,113,28,85,59,40,Healthy,Current
3648,2025-05-08,30,3,353,11,342,137,25,Healthy,Future
3649,2024-06-22,112,1,188,24,164,108,36,Healthy,Current
3650,2024-02-27,22,6,124,37,87,103,42,Low Stock,Current
3651,2025-03-03,11,6,193,26,167,85,5,Healthy,Current
3652,2025-06-12,67,6,99,16,83,133,5,Low Stock,Current
3653,2024-03-25,37,1,248,64,184,40,38,Healthy,Future
3654,2025-08-09,43,5,244,30,214,126,44,Healthy,Current
3655,2024-07-14,6,2,16,46,0,95,36,Stockout,Current
3656,2025-01-21,28,6,65,70,0,47,32,Stockout,Current
3657,2025-05-06,76,2,178,10,168,74,35,Healthy,Current
3658,2025-09-12,77,6,250,3,247,47,8,Healthy,Future
3659,2024-07-29,78,1,254,37,217,59,30,Healthy,Future
3660,2025-10-21,80,6,229,89,140,125,48,Healthy,Current
3661,2025-03-26,46,6,78,55,23,47,27,Low Stock,Future
3662,2024-11-18,55,2,79,62,17,59,11,Low Stock,Future
3663,2025-06-15,26,2,289,30,259,132,16,Healthy,Future
3664,2025-07-20,77,3,88,17,71,48,29,Healthy,Future
3665,2024-11-28,75,1,12,40,0,61,18,Stockout,Current
3666,2025-05-04,52,3,61,7,54,116,9,Low Stock,Current
3667,2025-07-03,111,4,134,49,85,69,1,Healthy,Future
3668,2025-10-19,107,1,12,4,8,74,42,Low Stock,Current
3669,2025-08-29,94,4,75,48,27,54,18,Low Stock,Current
3670,2024-04-26,94,6,246,23,223,140,40,Healthy,Current
3671,2025-10-15,91,5,10,4,6,85,41,Low Stock,Current
3672,2024-03-08,114,6,181,54,127,84,27,Healthy,Future
3673,2024-02-22,41,5,214,85,129,114,9,Healthy,Future
3674,2025-08-19,59,6,12,70,0,59,41,Stockout,Current
3675,2025-08-17,93,3,95,39,56,95,50,Low Stock,Current
3676,2025-02-28,58,3,160,55,105,138,41,Low Stock,Current
3677,2024-10-31,20,3,143,69,74,51,16,Healthy,Current
3678,2024-04-15,72,1,58,73,0,127,2,Stockout,Current
3679,2024-05-03,34,2,142,64,78,93,8,Low Stock,Current
3680,2025-10-28,96,6,314,90,224,95,10,Healthy,Future
3681,2024-08-30,86,6,321,89,232,106,37,Healthy,Future
3682,2025-05-04,87,6,93,75,18,134,13,Low Stock,Current
3683,2025-05-08,56,1,268,84,184,84,6,Healthy,Future
3684,2024-01-20,85,3,352,20,332,113,6,Healthy,Future
3685,2025-12-30,35,3,69,0,69,86,12,Low Stock,Current
3686,2025-09-28,76,1,136,80,56,81,5,Low Stock,Future
3687,2025-10-23,38,6,98,0,98,53,20,Healthy,Current
3688,2024-04-02,55,6,98,37,61,75,7,Low Stock,Current
3689,2025-10-03,71,5,345,39,306,79,27,Healthy,Future
3690,2024-02-27,3,1,20,68,0,134,48,Stockout,Current
3691,2024-01-22,21,4,181,2,179,98,35,Healthy,Current
3692,2024-04-04,116,2,52,78,0,51,46,Stockout,Current
3693,2024-11-28,16,5,354,73,281,57,6,Healthy,Future
3694,2025-07-26,41,6,125,20,105,100,22,Healthy,Current
3695,2025-03-06,30,5,24,10,14,113,5,Low Stock,Current
3696,2025-08-17,4,5,171,9,162,103,48,Healthy,Future
3697,2024-05-11,47,6,53,80,0,57,13,Stockout,Current
3698,2025-11-27,59,4,100,5,95,104,9,Low Stock,Future
3699,2025-01-23,42,6,99,10,89,83,27,Healthy,Future
3700,2024-11-03,24,1,158,62,96,114,37,Low Stock,Current
3701,2024-04-23,64,4,173,16,157,45,35,Healthy,Current
3702,2024-12-03,79,3,126,88,38,90,41,Low Stock,Current
3703,2025-02-14,29,1,131,7,124,111,22,Healthy,Current
3704,2024-09-07,55,6,79,30,49,63,25,Low Stock,Current
3705,2024-06-06,63,3,44,17,27,95,35,Low Stock,Current
3706,2024-02-04,54,4,208,70,138,84,46,Healthy,Future
3707,2024-10-22,33,4,136,60,76,69,27,Healthy,Current
3708,2024-05-31,74,6,190,54,136,64,26,Healthy,Future
3709,2024-12-18,18,3,127,88,39,118,14,Low Stock,Current
3710,2024-06-21,24,1,105,43,62,60,44,Healthy,Current
3711,2025-09-12,33,3,247,15,232,50,35,Healthy,Future
3712,2025-12-07,37,5,43,67,0,126,36,Stockout,Current
3713,2024-03-06,107,1,177,83,94,46,49,Healthy,Current
3714,2024-09-27,40,4,153,90,63,121,34,Low Stock,Current
3715,2025-01-26,20,3,174,53,121,119,8,Healthy,Future
3716,2024-01-29,74,5,143,81,62,50,41,Healthy,Future
3717,2024-01-27,68,1,241,60,181,74,9,Healthy,Current
3718,2025-07-08,20,6,107,80,27,130,4,Low Stock,Current
3719,2025-10-13,69,1,18,8,10,57,36,Low Stock,Current
3720,2024-01-25,55,6,248,2,246,52,45,Healthy,Current
3721,2025-08-06,80,3,189,26,163,113,24,Healthy,Current
3722,2024-02-01,119,3,26,53,0,65,27,Stockout,Current
3723,2024-07-13,110,6,335,41,294,90,45,Healthy,Future
3724,2025-06-18,57,4,24,80,0,116,27,Stockout,Current
3725,2024-06-23,116,6,297,72,225,58,35,Healthy,Future
3726,2025-01-05,90,3,130,37,93,110,36,Low Stock,Future
3727,2025-05-31,59,1,149,71,78,117,16,Low Stock,Future
3728,2024-06-23,63,6,165,4,161,96,17,Healthy,Current
3729,2024-01-05,96,6,273,2,271,104,9,Healthy,Future
3730,2024-01-06,38,6,97,16,81,44,48,Healthy,Future
3731,2024-08-12,48,4,271,80,191,49,5,Healthy,Future
3732,2025-04-15,23,2,229,0,229,76,4,Healthy,Current
3733,2024-07-06,3,1,105,22,83,75,8,Healthy,Current
3734,2024-04-03,80,5,159,28,131,87,48,Healthy,Current
3735,2025-02-10,70,2,63,60,3,54,47,Low Stock,Current
3736,2025-06-07,34,2,32,35,0,104,5,Stockout,Current
3737,2024-08-27,70,3,178,87,91,59,4,Healthy,Future
3738,2024-12-01,115,6,56,51,5,73,12,Low Stock,Current
3739,2024-12-08,118,1,114,24,90,133,47,Low Stock,Future
3740,2024-06-13,66,6,21,80,0,80,34,Stockout,Current
3741,2024-09-28,89,6,245,32,213,121,48,Healthy,Current
3742,2025-04-08,24,1,68,56,12,129,11,Low Stock,Current
3743,2024-11-30,43,6,156,53,103,135,29,Low Stock,Current
3744,2024-07-05,66,6,269,72,197,104,21,Healthy,Future
3745,2024-04-26,27,6,147,16,131,49,30,Healthy,Future
3746,2025-03-31,80,6,192,78,114,71,9,Healthy,Current
3747,2024-12-29,26,3,82,1,81,85,25,Low Stock,Current
3748,2025-05-07,31,6,229,18,211,67,45,Healthy,Future
3749,2024-02-16,70,1,248,57,191,74,30,Healthy,Current
3750,2025-04-26,106,6,80,54,26,77,19,Low Stock,Current
3751,2024-12-30,27,6,277,1,276,95,46,Healthy,Future
3752,2024-04-23,2,2,100,31,69,110,9,Low Stock,Future
3753,2024-08-21,4,6,282,35,247,134,30,Healthy,Future
3754,2025-08-05,56,4,8,84,0,89,45,Stockout,Current
3755,2024-05-09,46,6,191,25,166,47,6,Healthy,Future
3756,2024-06-19,115,3,107,11,96,45,34,Healthy,Current
3757,2025-10-12,103,6,151,28,123,68,11,Healthy,Current
3758,2025-04-02,47,3,129,47,82,89,1,Low Stock,Current
3759,2025-09-21,85,2,117,2,115,106,23,Healthy,Current
3760,2025-01-30,3,3,151,63,88,136,21,Low Stock,Future
3761,2025-10-23,52,6,51,17,34,125,4,Low Stock,Current
3762,2025-04-07,76,3,100,68,32,42,43,Low Stock,Future
3763,2025-12-28,2,3,7,57,0,90,2,Stockout,Current
3764,2024-03-02,24,2,52,8,44,62,21,Low Stock,Future
3765,2024-05-18,59,1,179,40,139,56,27,Healthy,Current
3766,2025-04-30,79,6,5,21,0,40,31,Stockout,Current
3767,2024-06-28,27,5,83,30,53,108,49,Low Stock,Future
3768,2024-04-26,44,1,190,28,162,139,19,Healthy,Current
3769,2024-02-17,3,6,287,24,263,71,44,Healthy,Future
3770,2025-08-03,76,3,41,1,40,45,25,Low Stock,Current
3771,2024-11-24,68,4,120,62,58,130,3,Low Stock,Current
3772,2025-03-18,93,4,321,72,249,130,6,Healthy,Future
3773,2024-06-07,66,6,175,22,153,43,14,Healthy,Future
3774,2024-09-06,98,2,198,6,192,89,16,Healthy,Current
3775,2025-10-07,38,6,98,49,49,103,31,Low Stock,Future
3776,2024-05-15,8,2,71,13,58,123,36,Low Stock,Current
3777,2024-04-07,26,4,159,2,157,95,11,Healthy,Current
3778,2025-12-18,77,3,166,76,90,135,3,Low Stock,Current
3779,2025-06-20,102,2,73,60,13,91,39,Low Stock,Current
3780,2024-01-14,4,6,66,84,0,79,33,Stockout,Current
3781,2025-07-12,70,5,141,39,102,73,46,Healthy,Future
3782,2025-04-04,47,6,182,20,162,106,40,Healthy,Current
3783,2024-08-04,107,1,111,46,65,131,22,Low Stock,Future
3784,2025-06-11,72,5,186,76,110,62,24,Healthy,Future
3785,2024-09-29,71,6,73,52,21,80,17,Low Stock,Current
3786,2025-01-11,112,3,111,78,33,43,5,Low Stock,Current
3787,2025-09-25,60,6,25,10,15,124,26,Low Stock,Current
3788,2024-09-03,116,6,172,70,102,132,24,Low Stock,Current
3789,2025-05-04,65,6,130,59,71,82,6,Low Stock,Current
3790,2024-05-04,104,4,14,71,0,64,9,Stockout,Current
3791,2024-11-19,56,2,175,71,104,129,43,Low Stock,Future
3792,2024-07-08,41,6,137,57,80,131,30,Low Stock,Future
3793,2024-10-17,98,4,36,63,0,119,44,Stockout,Current
3794,2025-07-24,44,6,81,74,7,57,25,Low Stock,Future
3795,2024-06-10,36,3,72,27,45,125,22,Low Stock,Future
3796,2025-08-11,39,3,150,52,98,111,16,Low Stock,Current
3797,2025-06-03,23,6,336,50,286,128,20,Healthy,Future
3798,2025-02-13,33,1,136,27,109,133,23,Low Stock,Current
3799,2024-11-14,83,6,192,20,172,59,1,Healthy,Future
3800,2025-09-08,37,6,174,83,91,80,10,Healthy,Future
3801,2025-08-25,60,1,32,7,25,111,31,Low Stock,Current
3802,2024-07-25,85,2,83,79,4,116,23,Low Stock,Future
3803,2025-08-13,80,1,339,39,300,128,29,Healthy,Future
3804,2025-03-02,60,6,101,78,23,40,15,Low Stock,Current
3805,2024-04-29,87,6,162,56,106,66,33,Healthy,Current
3806,2025-05-12,58,2,239,9,230,61,11,Healthy,Current
3807,2024-11-12,21,5,48,78,0,71,18,Stockout,Current
3808,2024-02-09,30,1,86,62,24,98,3,Low Stock,Current
3809,2024-01-15,73,5,229,0,229,92,11,Healthy,Current
3810,2024-12-05,70,2,230,53,177,67,15,Healthy,Current
3811,2024-09-04,84,4,41,60,0,63,13,Stockout,Current
3812,2024-03-21,26,5,235,39,196,51,8,Healthy,Future
3813,2024-05-16,18,6,147,60,87,51,40,Healthy,Current
3814,2024-01-30,44,6,182,29,153,106,7,Healthy,Current
3815,2024-03-06,28,6,252,80,172,54,11,Healthy,Future
3816,2025-07-06,19,6,290,37,253,106,2,Healthy,Future
3817,2025-01-04,12,5,242,85,157,53,22,Healthy,Current
3818,2025-12-16,80,1,160,81,79,74,13,Healthy,Future
3819,2025-08-08,67,6,94,41,53,125,25,Low Stock,Future
3820,2025-02-21,120,2,353,18,335,97,43,Healthy,Future
3821,2024-11-18,108,4,178,62,116,140,15,Low Stock,Current
3822,2025-07-13,46,6,266,42,224,118,14,Healthy,Future
3823,2024-01-16,38,5,117,88,29,64,17,Low Stock,Current
3824,2024-02-10,23,1,157,85,72,117,45,Low Stock,Current
