order_id,order_date,customer_id,product_id,store_id,quantity,unit_price,discount_amount,gross_sales,net_sales,delivery_delay_days,delivery_status,sales_channel,scenario_phase
10490,2024-10-06,470,32,4,1,183.92,20.05,183.92,163.87,2,Late,In-Store,Current
10491,2024-09-29,79,52,6,4,18.05,27.53,72.2,44.67,0,On Time,In-Store,Future
10492,2024-04-15,37,12,3,2,177.18,0.59,354.36,353.77,0,On Time,Online,Future
10493,2025-08-10,809,41,2,1,110.65,6.27,110.65,104.38,0,On Time,Online,Future
10494,2025-03-03,66,67,6,3,214.61,18.69,643.83,625.14,0,On Time,Online,Current
10495,2024-03-20,576,119,2,4,21.52,29.33,86.08,56.75,0,On Time,Online,Future
10496,2025-01-23,953,102,6,1,68.71,24.81,68.71,43.9,2,Late,Online,Future
10497,2024-01-01,112,66,2,2,105.25,22.91,210.5,187.59,0,On Time,Online,Future
10498,2025-01-06,162,54,4,2,110.37,7.49,220.74,213.25,0,On Time,Online,Future
10499,2025-03-28,685,107,6,4,49.65,19.08,198.6,179.52,0,On Time,Online,Current
10500,2024-09-06,746,46,6,2,117.41,1.67,234.82,233.15,3,Late,Online,Current
10501,2024-12-20,905,102,6,2,68.71,35.0,137.42,102.42,0,On Time,Online,Future
10502,2025-03-13,342,19,6,1,118.63,27.23,118.63,91.4,1,Late,Online,Future
10503,2024-03-08,970,59,3,2,99.02,9.78,198.04,188.26,0,On Time,Online,Current
10504,2024-10-22,773,4,6,1,143.64,0.17,143.64,143.47,5,Late,Online,Current
10505,2024-05-16,626,55,5,3,80.85,15.27,242.55,227.28,0,On Time,Online,Current
10506,2025-02-21,136,10,6,2,78.41,28.62,156.82,128.2,0,On Time,Online,Future
10507,2025-08-23,967,91,4,1,85.5,5.47,85.5,80.03,0,On Time,Wholesale,Current
10508,2024-04-04,315,104,1,2,154.04,1.74,308.08,306.34,0,On Time,Online,Future
10509,2025-03-15,529,52,4,3,18.05,25.32,54.15,28.83,0,On Time,Online,Current
10510,2025-09-15,636,77,6,1,132.93,16.34,132.93,116.59,0,On Time,Online,Future
10511,2024-09-07,507,65,6,2,71.32,22.05,142.64,120.59,0,On Time,Online,Current
10512,2024-11-16,156,94,6,2,56.02,22.28,112.04,89.76,0,On Time,Online,Current
10513,2025-07-14,950,75,6,2,112.15,18.26,224.3,206.04,0,On Time,Online,Current
10514,2024-09-30,183,77,6,1,132.93,17.61,132.93,115.32,0,On Time,Online,Current
10515,2024-05-29,353,84,2,1,108.1,8.18,108.1,99.92,0,On Time,Online,Future
10516,2025-10-18,705,14,6,3,85.15,14.85,255.45,240.6,0,On Time,Wholesale,Current
10517,2024-12-22,789,12,3,2,177.18,0.81,354.36,353.55,4,Late,Online,Current
10518,2025-01-13,62,64,5,3,106.6,8.78,319.8,311.02,0,On Time,Online,Future
10519,2025-04-06,496,66,4,1,105.25,12.01,105.25,93.24,1,Late,Online,Future
10520,2025-08-01,443,94,2,3,56.02,6.15,168.06,161.91,2,Late,In-Store,Current
10521,2025-06-24,218,120,5,2,47.37,34.35,94.74,60.39,0,On Time,Online,Current
10522,2025-07-16,962,20,1,4,93.73,7.57,374.92,367.35,0,On Time,Click & Collect,Future
10523,2024-07-21,653,16,6,1,103.76,27.47,103.76,76.29,0,On Time,Online,Current
10524,2025-05-19,489,54,3,1,110.37,28.49,110.37,81.88,1,Late,Wholesale,Future
10525,2024-02-20,180,119,1,1,21.52,15.04,21.52,6.48,0,On Time,Online,Future
10526,2024-03-26,364,70,5,2,117.81,30.6,235.62,205.02,1,Late,Online,Future
10527,2024-06-23,689,18,6,3,53.11,3.6,159.33,155.73,2,Late,Online,Future
10528,2025-11-03,365,22,6,1,118.48,18.38,118.48,100.1,0,On Time,Online,Current
10529,2024-07-27,194,64,6,4,106.6,13.44,426.4,412.96,0,On Time,Online,Current
10530,2024-10-06,509,13,1,1,109.25,4.77,109.25,104.48,2,Late,Online,Current
10531,2024-02-19,190,109,1,1,65.96,24.36,65.96,41.6,0,On Time,In-Store,Current
10532,2025-04-22,966,73,5,4,20.46,32.53,81.84,49.31,0,On Time,Online,Current
10533,2025-06-05,678,23,6,1,87.41,24.4,87.41,63.01,4,Late,Online,Current
10534,2025-05-20,7,85,6,2,142.01,34.93,284.02,249.09,0,On Time,Online,Current
10535,2024-12-23,542,62,3,1,180.58,28.87,180.58,151.71,0,On Time,In-Store,Current
10536,2025-09-28,184,102,6,4,68.71,0.05,274.84,274.79,0,On Time,Online,Current
10537,2024-04-10,881,118,3,3,167.17,23.75,501.51,477.76,0,On Time,Online,Current
10538,2024-01-10,600,65,4,4,71.32,33.35,285.28,251.93,0,On Time,Wholesale,Current
10539,2025-06-25,324,86,1,1,102.94,21.07,102.94,81.87,2,Late,In-Store,Future
10540,2025-12-17,339,5,1,2,140.44,15.41,280.88,265.47,0,On Time,In-Store,Future
10541,2025-01-18,932,83,4,2,73.64,13.98,147.28,133.3,0,On Time,Online,Future
10542,2025-12-12,427,94,2,1,56.02,8.04,56.02,47.98,0,On Time,Online,Current
10543,2024-06-09,115,101,6,3,123.75,3.21,371.25,368.04,1,Late,Online,Current
10544,2024-02-01,760,52,2,2,18.05,15.54,36.1,20.56,0,On Time,Click & Collect,Future
10545,2024-07-15,954,29,5,4,130.05,25.48,520.2,494.72,0,On Time,Wholesale,Future
10546,2024-11-15,557,69,6,4,82.06,22.64,328.24,305.6,0,On Time,Online,Current
10547,2024-01-05,241,100,1,1,91.89,21.79,91.89,70.1,0,On Time,Click & Collect,Future
10548,2024-01-20,5,10,2,1,78.41,22.61,78.41,55.8,0,On Time,Online,Current
10549,2025-04-06,235,73,3,3,20.46,16.65,61.38,44.73,0,On Time,Online,Future
10550,2024-09-19,910,64,5,3,106.6,17.66,319.8,302.14,0,On Time,Online,Future
10551,2025-01-05,980,75,6,2,112.15,15.08,224.3,209.22,0,On Time,Online,Future
10552,2024-04-01,656,110,6,3,159.94,25.24,479.82,454.58,0,On Time,In-Store,Current
10553,2025-05-25,869,5,3,1,140.44,6.53,140.44,133.91,0,On Time,Online,Current
10554,2025-09-29,340,20,4,4,93.73,9.43,374.92,365.49,0,On Time,Online,Future
10555,2024-06-11,40,100,6,3,91.89,34.05,275.67,241.62,0,On Time,Online,Future
10556,2025-07-20,623,50,6,2,97.72,8.08,195.44,187.36,0,On Time,Online,Current
10557,2025-08-29,563,86,3,1,102.94,11.75,102.94,91.19,0,On Time,Online,Current
10558,2024-08-16,133,98,1,2,192.94,8.72,385.88,377.16,2,Late,Online,Future
10559,2025-01-07,600,103,1,2,113.76,15.88,227.52,211.64,0,On Time,Online,Current
10560,2024-02-17,933,103,2,2,113.76,33.52,227.52,194.0,0,On Time,Wholesale,Current
10561,2024-08-31,844,17,6,1,141.85,34.09,141.85,107.76,0,On Time,Online,Current
10562,2024-05-02,795,90,2,4,82.64,32.21,330.56,298.35,1,Late,Online,Future
10563,2025-08-05,743,13,6,4,109.25,25.47,437.0,411.53,0,On Time,Online,Current
10564,2024-01-11,94,99,5,1,170.64,31.73,170.64,138.91,0,On Time,Wholesale,Current
10565,2025-08-15,369,5,3,1,140.44,7.74,140.44,132.7,0,On Time,Click & Collect,Future
10566,2025-12-26,616,93,1,1,119.71,10.58,119.71,109.13,5,Late,Wholesale,Current
10567,2024-08-24,33,66,2,3,105.25,25.43,315.75,290.32,0,On Time,Click & Collect,Current
10568,2025-08-07,813,93,1,1,119.71,7.43,119.71,112.28,0,On Time,Online,Current
10569,2025-08-12,444,50,5,3,97.72,4.43,293.16,288.73,0,On Time,Online,Future
10570,2025-02-07,598,18,6,1,53.11,10.77,53.11,42.34,0,On Time,Click & Collect,Future
10571,2025-11-28,527,8,6,1,62.57,31.54,62.57,31.03,1,Late,Online,Current
10572,2024-02-14,367,91,3,2,85.5,11.49,171.0,159.51,0,On Time,Online,Current
10573,2024-05-12,734,29,4,1,130.05,32.22,130.05,97.83,4,Late,Online,Current
10574,2024-05-23,289,36,6,4,162.38,4.02,649.52,645.5,0,On Time,Online,Future
10575,2024-01-10,998,96,6,4,44.65,28.98,178.6,149.62,3,Late,Click & Collect,Current
10576,2024-07-04,582,22,6,1,118.48,19.8,118.48,98.68,7,Late,Online,Current
10577,2024-10-26,911,25,1,4,27.12,28.13,108.48,80.35,0,On Time,Online,Current
10578,2025-12-08,147,104,1,3,154.04,30.8,462.12,431.32,0,On Time,Online,Future
10579,2025-06-05,649,68,5,3,76.01,6.27,228.03,221.76,0,On Time,Online,Future
10580,2024-07-03,871,56,4,4,166.72,31.52,666.88,635.36,0,On Time,In-Store,Current
10581,2024-01-09,655,47,1,3,146.36,27.79,439.08,411.29,0,On Time,Click & Collect,Current
10582,2024-05-12,373,77,1,2,132.93,14.76,265.86,251.1,0,On Time,Click & Collect,Future
10583,2024-06-18,577,1,6,1,125.71,27.96,125.71,97.75,6,Late,Online,Current
10584,2024-03-22,779,36,4,2,162.38,1.67,324.76,323.09,0,On Time,Click & Collect,Future
10585,2025-07-27,207,4,6,2,143.64,26.27,287.28,261.01,5,Late,Online,Current
10586,2024-03-26,643,42,4,4,65.4,28.5,261.6,233.1,0,On Time,Click & Collect,Future
10587,2024-10-21,131,53,6,2,103.59,4.21,207.18,202.97,0,On Time,Online,Current
10588,2025-01-11,476,66,1,4,105.25,14.58,421.0,406.42,4,Late,Online,Current
10589,2024-05-14,846,99,1,2,170.64,31.22,341.28,310.06,0,On Time,Online,Future
10590,2024-11-14,960,83,4,3,73.64,31.93,220.92,188.99,0,On Time,Click & Collect,Future
10591,2024-01-27,964,92,6,1,46.38,22.82,46.38,23.56,0,On Time,Online,Future
10592,2025-07-12,943,109,6,1,65.96,0.14,65.96,65.82,7,Late,Online,Current
10593,2024-02-08,88,82,6,2,135.39,34.04,270.78,236.74,0,On Time,Online,Future
10594,2025-10-27,552,43,2,1,129.42,29.29,129.42,100.13,0,On Time,In-Store,Future
10595,2025-07-02,410,86,4,3,102.94,16.49,308.82,292.33,0,On Time,Online,Future
10596,2025-08-07,716,109,6,4,65.96,3.67,263.84,260.17,0,On Time,Online,Current
10597,2024-12-05,675,107,6,2,49.65,9.46,99.3,89.84,0,On Time,Online,Current
10598,2025-11-25,19,66,1,3,105.25,6.29,315.75,309.46,0,On Time,Online,Future
10599,2025-04-28,841,8,4,4,62.57,22.13,250.28,228.15,0,On Time,In-Store,Current
10600,2025-04-05,817,34,1,3,116.01,14.24,348.03,333.79,0,On Time,Online,Future
10601,2025-04-16,463,52,6,2,18.05,31.63,36.1,4.47,0,On Time,Online,Current
10602,2025-08-26,916,8,5,4,62.57,18.41,250.28,231.87,0,On Time,In-Store,Future
10603,2025-04-07,664,113,6,4,120.7,7.0,482.8,475.8,5,Late,Online,Current
10604,2024-10-25,422,16,2,1,103.76,19.66,103.76,84.1,0,On Time,Online,Future
10605,2024-01-17,410,23,6,4,87.41,2.93,349.64,346.71,0,On Time,Online,Current
10606,2025-11-03,159,58,2,2,118.61,33.59,237.22,203.63,0,On Time,Online,Current
10607,2025-05-17,131,83,5,2,73.64,28.56,147.28,118.72,0,On Time,Online,Future
10608,2025-09-02,420,90,1,1,82.64,23.26,82.64,59.38,0,On Time,Online,Current
10609,2024-09-19,857,10,3,4,78.41,21.73,313.64,291.91,0,On Time,Wholesale,Current
10610,2024-04-03,838,91,1,3,85.5,16.15,256.5,240.35,0,On Time,In-Store,Current
10611,2024-08-05,903,92,4,2,46.38,0.86,92.76,91.9,0,On Time,Click & Collect,Current
10612,2024-11-25,477,21,2,4,44.65,8.5,178.6,170.1,0,On Time,Click & Collect,Current
10613,2025-06-18,189,20,2,3,93.73,15.8,281.19,265.39,0,On Time,Wholesale,Future
10614,2025-08-20,106,1,1,3,125.71,14.59,377.13,362.54,0,On Time,Wholesale,Future
10615,2024-03-12,658,120,2,3,47.37,7.0,142.11,135.11,0,On Time,Online,Current
10616,2024-02-18,573,10,3,1,78.41,13.88,78.41,64.53,0,On Time,Online,Current
10617,2025-02-16,108,87,6,4,80.57,7.42,322.28,314.86,6,Late,In-Store,Current
10618,2024-08-25,507,26,4,2,117.76,7.38,235.52,228.14,0,On Time,Click & Collect,Current
10619,2024-10-27,670,96,6,4,44.65,10.49,178.6,168.11,4,Late,Online,Current
10620,2024-10-19,959,54,5,3,110.37,32.63,331.11,298.48,0,On Time,Wholesale,Future
10621,2024-08-17,734,87,2,2,80.57,18.95,161.14,142.19,0,On Time,Online,Current
10622,2024-07-04,355,96,6,4,44.65,3.27,178.6,175.33,0,On Time,Online,Future
10623,2024-02-14,500,24,5,1,152.6,11.85,152.6,140.75,0,On Time,Click & Collect,Future
10624,2025-12-22,902,30,6,4,33.3,20.68,133.2,112.52,1,Late,Online,Current
10625,2024-07-09,720,104,6,4,154.04,16.59,616.16,599.57,2,Late,Online,Future
10626,2024-10-30,24,53,1,4,103.59,9.85,414.36,404.51,0,On Time,Wholesale,Current
10627,2024-03-10,470,88,1,4,41.48,16.15,165.92,149.77,1,Late,In-Store,Future
10628,2024-07-22,819,12,1,2,177.18,6.48,354.36,347.88,0,On Time,In-Store,Current
10629,2025-09-04,738,119,5,1,21.52,3.47,21.52,18.05,0,On Time,Online,Future
10630,2025-10-01,762,40,6,2,35.44,20.82,70.88,50.06,7,Late,Online,Current
10631,2025-03-19,814,83,6,4,73.64,17.9,294.56,276.66,0,On Time,Online,Current
10632,2024-04-19,923,50,2,2,97.72,34.63,195.44,160.81,0,On Time,Click & Collect,Current
10633,2024-11-01,316,16,1,2,103.76,0.15,207.52,207.37,0,On Time,Wholesale,Future
10634,2025-04-19,146,64,3,1,106.6,15.87,106.6,90.73,0,On Time,Online,Current
10635,2024-12-04,745,82,4,1,135.39,21.93,135.39,113.46,0,On Time,Online,Current
10636,2025-10-15,398,87,3,3,80.57,2.28,241.71,239.43,0,On Time,Online,Current
10637,2024-09-19,422,50,6,4,97.72,18.04,390.88,372.84,0,On Time,Online,Current
10638,2024-07-12,675,11,6,1,40.32,34.33,40.32,5.99,0,On Time,Online,Current
10639,2025-10-15,815,73,1,1,20.46,14.2,20.46,6.26,6,Late,Online,Current
10640,2024-12-11,245,56,1,3,166.72,19.98,500.16,480.18,0,On Time,Online,Current
10641,2024-10-02,745,84,1,4,108.1,2.74,432.4,429.66,4,Late,Online,Current
10642,2024-01-20,685,6,6,3,127.67,10.61,383.01,372.4,0,On Time,Online,Future
10643,2025-08-02,919,1,6,1,125.71,19.37,125.71,106.34,0,On Time,Online,Future
10644,2024-11-25,646,43,2,1,129.42,12.98,129.42,116.44,6,Late,Online,Current
10645,2024-05-14,217,78,6,4,57.86,2.98,231.44,228.46,0,On Time,Online,Future
10646,2024-12-24,631,31,4,1,64.76,34.48,64.76,30.28,0,On Time,Click & Collect,Current
10647,2024-09-11,514,27,1,2,148.3,17.87,296.6,278.73,0,On Time,Online,Future
10648,2025-11-21,643,89,6,4,144.37,14.04,577.48,563.44,0,On Time,Online,Current
10649,2024-09-16,910,26,6,1,117.76,20.26,117.76,97.5,0,On Time,Online,Future
10650,2024-04-21,28,48,6,2,94.16,1.2,188.32,187.12,0,On Time,Online,Current
10651,2024-09-08,261,86,2,3,102.94,33.66,308.82,275.16,0,On Time,Online,Current
10652,2025-06-19,968,69,6,2,82.06,24.71,164.12,139.41,0,On Time,Online,Current
10653,2024-03-28,109,49,2,4,134.92,25.65,539.68,514.03,0,On Time,Online,Future
10654,2024-10-10,678,23,1,2,87.41,7.37,174.82,167.45,0,On Time,Wholesale,Future
10655,2025-11-20,645,63,6,2,50.08,26.92,100.16,73.24,7,Late,In-Store,Current
10656,2024-11-21,701,81,6,4,110.75,14.93,443.0,428.07,1,Late,Online,Current
10657,2025-04-20,607,89,3,1,144.37,5.96,144.37,138.41,0,On Time,Online,Current
10658,2024-10-20,129,119,6,1,21.52,11.17,21.52,10.35,0,On Time,Online,Future
10659,2025-08-01,600,45,3,1,29.58,5.81,29.58,23.77,0,On Time,In-Store,Future
10660,2025-03-21,560,107,2,2,49.65,33.38,99.3,65.92,0,On Time,Wholesale,Current
10661,2024-05-11,521,1,6,2,125.71,21.17,251.42,230.25,0,On Time,Online,Future
10662,2025-08-21,45,115,4,4,131.17,14.71,524.68,509.97,0,On Time,Online,Current
10663,2025-05-10,935,37,3,3,141.5,34.84,424.5,389.66,0,On Time,Online,Current
10664,2025-04-13,635,55,6,1,80.85,3.55,80.85,77.3,0,On Time,Online,Future
10665,2025-08-25,790,69,6,2,82.06,25.14,164.12,138.98,0,On Time,Click & Collect,Current
10666,2024-10-08,294,60,6,3,148.3,28.52,444.9,416.38,0,On Time,Online,Current
10667,2024-08-14,380,59,2,1,99.02,11.82,99.02,87.2,0,On Time,Click & Collect,Current
10668,2024-04-06,219,35,6,2,41.4,14.14,82.8,68.66,0,On Time,Online,Current
10669,2025-11-11,895,116,6,1,159.24,24.59,159.24,134.65,0,On Time,Online,Current
10670,2024-10-30,596,22,4,3,118.48,28.01,355.44,327.43,0,On Time,Online,Current
10671,2024-11-21,247,18,5,4,53.11,30.92,212.44,181.52,0,On Time,Online,Future
10672,2025-06-14,807,94,4,2,56.02,5.13,112.04,106.91,0,On Time,Click & Collect,Future
10673,2025-11-26,229,16,2,1,103.76,18.93,103.76,84.83,0,On Time,Wholesale,Future
10674,2025-04-11,776,2,6,1,200.36,10.36,200.36,190.0,0,On Time,Online,Future
10675,2025-12-17,446,112,6,1,167.65,9.49,167.65,158.16,0,On Time,Online,Current
10676,2025-12-29,532,18,4,4,53.11,21.14,212.44,191.3,0,On Time,Click & Collect,Current
10677,2024-05-28,249,52,5,1,18.05,13.14,18.05,4.91,2,Late,Online,Future
10678,2024-02-10,549,119,2,1,21.52,24.61,21.52,-3.09,0,On Time,In-Store,Current
10679,2025-06-21,222,7,6,3,172.34,12.01,517.02,505.01,0,On Time,Online,Future
10680,2024-07-15,804,45,4,2,29.58,17.31,59.16,41.85,0,On Time,Online,Current
10681,2024-02-04,21,68,6,2,76.01,2.48,152.02,149.54,0,On Time,Online,Future
10682,2024-10-05,343,108,3,2,50.05,2.97,100.1,97.13,3,Late,In-Store,Current
10683,2024-07-17,536,104,4,4,154.04,20.43,616.16,595.73,0,On Time,Online,Future
10684,2025-02-16,781,111,3,1,139.05,15.97,139.05,123.08,0,On Time,Online,Future
10685,2024-09-18,19,27,1,4,148.3,30.72,593.2,562.48,0,On Time,Click & Collect,Future
10686,2024-12-31,224,51,6,1,110.62,17.28,110.62,93.34,0,On Time,Online,Future
10687,2025-05-09,851,96,1,1,44.65,30.79,44.65,13.86,0,On Time,Online,Future
10688,2025-09-26,764,120,3,3,47.37,26.06,142.11,116.05,0,On Time,Online,Future
10689,2025-09-24,379,56,6,4,166.72,12.24,666.88,654.64,0,On Time,Online,Current
10690,2025-12-02,196,10,4,2,78.41,21.15,156.82,135.67,0,On Time,Click & Collect,Future
10691,2024-05-13,102,30,6,3,33.3,17.8,99.9,82.1,0,On Time,Online,Current
10692,2025-12-24,266,97,1,1,54.01,31.11,54.01,22.9,1,Late,Online,Future
10693,2024-01-08,739,52,5,1,18.05,13.48,18.05,4.57,0,On Time,Wholesale,Future
10694,2025-11-13,809,38,6,2,97.97,25.44,195.94,170.5,0,On Time,Online,Current
10695,2025-03-22,934,100,6,2,91.89,13.81,183.78,169.97,0,On Time,Online,Current
10696,2024-11-16,181,69,6,4,82.06,10.57,328.24,317.67,4,Late,Online,Current
10697,2024-03-20,23,111,6,3,139.05,1.69,417.15,415.46,0,On Time,Online,Future
10698,2024-04-19,427,28,3,3,154.21,20.06,462.63,442.57,5,Late,Online,Current
10699,2024-12-01,820,87,6,4,80.57,33.12,322.28,289.16,2,Late,Online,Current
10700,2024-06-07,958,112,1,4,167.65,10.28,670.6,660.32,0,On Time,Online,Future
10701,2025-07-19,134,49,6,1,134.92,16.14,134.92,118.78,7,Late,Online,Current
10702,2025-08-18,632,90,5,2,82.64,14.62,165.28,150.66,0,On Time,Online,Current
10703,2025-07-01,81,104,4,1,154.04,33.16,154.04,120.88,4,Late,Online,Current
10704,2025-08-02,837,107,6,4,49.65,30.21,198.6,168.39,0,On Time,Wholesale,Current
10705,2025-08-26,280,109,5,1,65.96,3.16,65.96,62.8,0,On Time,In-Store,Future
10706,2024-06-01,557,71,4,4,135.62,17.13,542.48,525.35,0,On Time,Click & Collect,Future
10707,2025-08-23,612,9,2,4,102.79,1.77,411.16,409.39,0,On Time,In-Store,Current
10708,2025-03-22,73,109,1,4,65.96,11.27,263.84,252.57,0,On Time,Online,Current
10709,2025-05-01,62,106,6,1,28.51,8.4,28.51,20.11,2,Late,Online,Current
10710,2024-02-28,242,62,2,2,180.58,16.03,361.16,345.13,4,Late,In-Store,Current
10711,2024-12-11,186,99,6,2,170.64,4.74,341.28,336.54,0,On Time,Online,Current
10712,2024-11-23,572,41,6,2,110.65,23.21,221.3,198.09,0,On Time,Online,Future
10713,2025-06-27,268,112,5,3,167.65,5.69,502.95,497.26,0,On Time,Online,Current
10714,2025-10-19,272,102,6,2,68.71,20.49,137.42,116.93,3,Late,Online,Current
10715,2025-02-02,51,119,6,2,21.52,25.35,43.04,17.69,0,On Time,Online,Future
10716,2025-12-02,970,56,2,1,166.72,17.75,166.72,148.97,0,On Time,Online,Future
10717,2025-04-10,944,84,6,4,108.1,10.29,432.4,422.11,0,On Time,Online,Current
10718,2025-09-25,125,28,6,4,154.21,32.81,616.84,584.03,2,Late,Online,Current
10719,2025-02-12,653,79,1,2,174.91,3.9,349.82,345.92,7,Late,Online,Current
10720,2025-05-24,765,45,4,2,29.58,23.39,59.16,35.77,5,Late,In-Store,Current
10721,2024-12-01,706,104,6,4,154.04,34.14,616.16,582.02,0,On Time,Online,Current
10722,2024-08-11,275,36,5,3,162.38,0.2,487.14,486.94,0,On Time,Online,Future
10723,2025-09-27,57,33,6,4,219.29,13.98,877.16,863.18,4,Late,Online,Current
10724,2025-11-30,625,4,3,3,143.64,27.26,430.92,403.66,3,Late,Online,Current
10725,2025-01-23,106,95,5,2,168.8,5.44,337.6,332.16,0,On Time,Online,Current
10726,2024-02-16,657,67,6,1,214.61,24.64,214.61,189.97,0,On Time,Online,Future
10727,2025-09-17,517,31,1,4,64.76,2.92,259.04,256.12,0,On Time,Online,Current
10728,2024-04-27,254,80,2,4,119.07,6.79,476.28,469.49,0,On Time,In-Store,Future
10729,2024-06-06,448,83,4,2,73.64,2.03,147.28,145.25,0,On Time,Click & Collect,Current
10730,2024-09-01,564,108,3,2,50.05,17.92,100.1,82.18,2,Late,Online,Future
10731,2024-12-11,981,85,6,2,142.01,12.18,284.02,271.84,0,On Time,Online,Future
10732,2025-04-21,301,91,6,1,85.5,23.98,85.5,61.52,0,On Time,Online,Future
10733,2024-05-05,943,36,4,2,162.38,9.9,324.76,314.86,5,Late,Online,Current
10734,2024-02-16,816,98,6,3,192.94,33.79,578.82,545.03,0,On Time,Online,Current
10735,2025-04-01,5,75,6,3,112.15,5.3,336.45,331.15,2,Late,Online,Current
10736,2025-08-12,262,36,3,3,162.38,21.68,487.14,465.46,0,On Time,In-Store,Future
10737,2025-11-27,997,119,2,2,21.52,15.81,43.04,27.23,0,On Time,Online,Future
10738,2024-01-22,530,112,6,2,167.65,4.22,335.3,331.08,0,On Time,Online,Current
10739,2025-06-23,863,96,3,1,44.65,19.52,44.65,25.13,0,On Time,Click & Collect,Future
10740,2025-08-29,486,16,2,3,103.76,30.64,311.28,280.64,0,On Time,Online,Current
10741,2025-08-19,832,111,6,1,139.05,34.47,139.05,104.58,0,On Time,Online,Future
10742,2024-12-09,447,118,6,3,167.17,21.26,501.51,480.25,0,On Time,Online,Future
10743,2025-12-17,75,117,1,2,131.87,16.94,263.74,246.8,0,On Time,Online,Future
10744,2024-10-05,771,38,1,3,97.97,13.26,293.91,280.65,0,On Time,Online,Future
10745,2025-03-09,989,29,1,1,130.05,31.49,130.05,98.56,6,Late,Online,Current
10746,2024-02-23,284,75,3,2,112.15,1.53,224.3,222.77,0,On Time,Online,Current
10747,2025-08-01,48,28,6,3,154.21,32.68,462.63,429.95,0,On Time,In-Store,Future
10748,2024-01-11,586,85,1,4,142.01,25.76,568.04,542.28,4,Late,Online,Current
10749,2025-12-15,908,20,2,3,93.73,3.88,281.19,277.31,1,Late,Online,Current
10750,2025-09-14,393,117,5,3,131.87,16.08,395.61,379.53,0,On Time,Click & Collect,Current
10751,2024-05-07,146,86,3,1,102.94,17.13,102.94,85.81,2,Late,Wholesale,Current
10752,2025-10-26,216,13,2,4,109.25,21.65,437.0,415.35,1,Late,Online,Current
10753,2025-11-29,85,66,5,4,105.25,28.71,421.0,392.29,0,On Time,Click & Collect,Current
10754,2024-04-06,282,106,2,1,28.51,5.48,28.51,23.03,6,Late,Online,Current
10755,2025-09-06,194,46,5,2,117.41,31.07,234.82,203.75,0,On Time,In-Store,Current
10756,2025-05-27,99,120,4,4,47.37,32.27,189.48,157.21,0,On Time,Online,Current
10757,2025-10-06,589,30,5,1,33.3,11.52,33.3,21.78,0,On Time,Online,Current
10758,2025-01-25,176,25,6,4,27.12,22.79,108.48,85.69,0,On Time,Online,Current
10759,2024-06-27,656,85,6,1,142.01,16.03,142.01,125.98,0,On Time,Online,Current
10760,2024-06-23,424,81,3,1,110.75,25.7,110.75,85.05,0,On Time,Online,Future
10761,2025-07-22,668,64,5,1,106.6,12.46,106.6,94.14,0,On Time,Online,Future
10762,2024-05-06,834,80,6,1,119.07,18.5,119.07,100.57,0,On Time,Online,Future
10763,2025-03-06,541,113,5,1,120.7,20.76,120.7,99.94,0,On Time,Online,Current
10764,2025-02-22,926,7,2,4,172.34,22.31,689.36,667.05,0,On Time,Online,Current
